,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
2436,Thu Jun 17 10:05:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fun fact: the idea of the insividual carbon footprint was massively popularized by the oil giant BP so that people will focus on themselves instead of the actual main causes of carbon emissions, large corporations and oil giants such as BP.",Fun fact idea insividual carbon footprint massively popularized oil giant BP people focus instead actual main causes carbon emissions large corporations oil giants BP,"Sentiment(polarity=0.11349206349206349, subjectivity=0.5103174603174604)",0.11349206349206349,0.5103174603174604,en,0,0,Obi_Archi,1214,74,363,,,this_is_zel,,Earth,2021-06-17 10:05:28+00:00
2437,Thu Jun 17 10:05:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ee mega baanisalu, RC hit kottagane RC ni leparu. AA Non BB IH raagane RC ni odilesaru. PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru 👌",Ee mega baanisalu RC hit kottagane RC ni leparu AA Non BB IH raagane RC ni odilesaru PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,me2raviteja,78338,293,351,,,Karlmarx_07,,"Vishakhapatnam, India ",2021-06-17 10:05:30+00:00
2438,Thu Jun 17 10:05:31 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government https://t.co/Me8Gx25GlO,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,StuartJCowen,13679,441,715,,,"SebastianEPayne, afneil",,"North West, England",2021-06-17 10:05:31+00:00
2439,Thu Jun 17 10:05:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BartDeco,4171,24,239,,,GBNEWS,,Somewhere under the rainbow.,2021-06-17 10:05:32+00:00
2440,Thu Jun 17 10:05:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bots unte yevadu aina kodathadu ra pebbi

2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂",Bots unte yevadu aina kodathadu ra pebbi2015 lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,always2_suhel,100847,567,410,,,AlwaysRCever,,"Andhra Pradesh, India",2021-06-17 10:05:33+00:00
2441,Thu Jun 17 10:05:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Koduku veltey wooden face annaru 
Babu veltey Aslu dhekanu kuda dhekaledu 

#Prabhas veltey Indian Mega Star annaru😎🔥

Difference chala untadhi https://t.co/SUj1BkyXIb",Koduku veltey wooden face annaru Babu veltey Aslu dhekanu kuda dhekaledu veltey Indian Mega Star annaruDifference chala untadhi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,anveshkk,1965,7,69,,Prabhas,Munna__Tweetz,,"Hyderabad, India",2021-06-17 10:05:37+00:00
2442,Thu Jun 17 10:05:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Restoring degraded land helps biodiversity to recover and locks away carbon while lessening the impacts of climate change. Land restoration is 
✅ simple, 
✅ inexpensive and
✅ accessible to all
 #GenerationRestoration #DesertificationAndDroughtDay 
▶️https://t.co/KM0g7NFmik https://t.co/vhUlNvZHSS",Restoring degraded land helps biodiversity recover locks away carbon lessening impacts climate change Land restoration simple inexpensive accessible,"Sentiment(polarity=0.1875, subjectivity=0.3660714285714286)",0.1875,0.3660714285714286,en,0,0,Glof2Pakistan,131,215,25,,,UNEP,,Northern Pakistan,2021-06-17 10:05:42+00:00
2443,Thu Jun 17 10:05:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","welkin moon giveaway bc i finally have money!

-u gotta be fine with me logging into your account or giving me a venmo
-mobile/pc only :(
-like and rt (follow would be appreciated, i fb accs with similar interests!)
-reply ur fave character and why for xtra entry
-ends june 28th https://t.co/9fFE4tuOlH",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,"Sentiment(polarity=0.15416666666666667, subjectivity=0.5)",0.15416666666666667,0.5,en,0,0,albaedoughhh,201,163,187,,,siilveon,,ph,2021-06-17 10:05:44+00:00
2444,Thu Jun 17 10:05:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Prabhas 1st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value 🔥💪...
Meeru enni filters/Dlms use chesina Aath Care 🖕 https://t.co/fszjJjJzsJ",st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value ... Meeru enni filters/Dlms use chesina Aath Care,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,et,0,0,Jai__2013,17954,874,996,,Prabhas,darlingfanavi1,,,2021-06-17 10:05:47+00:00
2445,Thu Jun 17 10:05:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bots unte yevadu aina kodathadu ra pebbi

2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂",Bots unte yevadu aina kodathadu ra pebbi2015 lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,moriaritycharan,23614,729,508,,,AlwaysRCever,,"Hyderabad, India",2021-06-17 10:05:50+00:00
2446,Thu Jun 17 10:05:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",God it’s refreshing to see senior politicians pushed to answer this question – the truth is that they have absolutely no idea – but we’ll all pay for it.,God refreshing see senior politicians pushed answer question truth absolutely idea well pay,"Sentiment(polarity=0.35, subjectivity=0.95)",0.35,0.95,en,0,0,drumcodeuk,43758,728,865,,,darrengrimes_,,Covid Hotspot,2021-06-17 10:05:51+00:00
2447,Thu Jun 17 10:05:53 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fantastic opportunity for students to be truly involved in considering climate change. Together with Fuel Change, students will develop real low carbon solutions. Deadline is next week – so apply right away on TargetConnect!

https://t.co/iCKtzjUeFL https://t.co/czKc4PaKdv",Fantastic opportunity students truly involved considering climate change Together Fuel Change students develop real low carbon solutions Deadline next week apply right away TargetConnect,"Sentiment(polarity=0.17142857142857143, subjectivity=0.4714285714285714)",0.17142857142857143,0.4714285714285714,en,0,0,REOStirling,3067,837,501,,,StirUniCareers,,Stirling,2021-06-17 10:05:53+00:00
2448,Thu Jun 17 10:05:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Prabhas 1st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value 🔥💪...
Meeru enni filters/Dlms use chesina Aath Care 🖕 https://t.co/fszjJjJzsJ",st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value ... Meeru enni filters/Dlms use chesina Aath Care,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,et,0,0,RebelstarFanz,930,41,57,,Prabhas,darlingfanavi1,,,2021-06-17 10:05:54+00:00
2449,Thu Jun 17 10:05:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,lesleygood1,89156,1846,1896,,,davidbewart,,,2021-06-17 10:05:57+00:00
2450,Thu Jun 17 10:06:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L-style History

リング無しでも抜群のホールド力と最高強度
【LARO Shaft Carbon】

こちらも発売から10年ほどですが、
折りたたみフライト愛用中の方には今尚大人気！
なんとフライトそのまま挿すだけ！
驚きの抜けにくさ…！！
知らない方には今からでも試して欲しい！

https://t.co/dHY9j0sCMK https://t.co/BGWK8WHJrG",L-style HistoryLARO Shaft Carbon10,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ja,0,0,N9_Staff,18721,8856,3059,,,Lstyle_Japan,,池袋・横浜・野方・門前仲町・新小岩・オンラインショップ,2021-06-17 10:06:01+00:00
2451,Thu Jun 17 10:06:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Except offline clebrations*

Ani kuda chepu bro elago sites and colls meeru manage chestaaru ga... https://t.co/9EnS42ZRcW",Except offline clebrations Ani kuda chepu bro elago sites colls meeru manage chestaaru ga ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,9999_bk7781,38344,554,567,,,KINGKALYAN777,,vizag,2021-06-17 10:06:02+00:00
2452,Thu Jun 17 10:06:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neg trend ante chalu tadipesukuntaru ante praise trend antadu yenti idu 🤦🏽‍♂️

Pebbi gani range future lo clarity vachesthadhi wait chey ra pebbi",Neg trend ante chalu tadipesukuntaru ante praise trend antadu yenti idu Pebbi gani range future lo clarity vachesthadhi wait chey ra pebbi,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,et,0,0,moriaritycharan,23615,729,508,,,AlwaysRCever,,"Hyderabad, India",2021-06-17 10:06:04+00:00
2453,Thu Jun 17 10:06:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bots unte yevadu aina kodathadu ra pebbi

2015 lo bday ki 600k+ anukoni
100k kuda veyalekapoyaru challenge chesi 

Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga😂",Bots unte yevadu aina kodathadu ra pebbi2015 lo bday ki k+ anukoni100k kuda veyalekapoyaru challenge chesi Taruwatha bots mass chupincharu ye moham petukoni ra reply isthuna pebbi ga,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,Govinda__Mohan,61583,1171,991,,,AlwaysRCever,,"Tirupati, India",2021-06-17 10:06:11+00:00
2454,Thu Jun 17 10:06:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buy airtime across all networks even with Fuliza at zero transaction cost via @F_M_Networks paybill 555443 account your phone no. 

Coca Cola Will Smith Kabando How Ruto Sabotaged Uhuru Rocatelli Gideon Moi Kanairo Governor The DP Women Who Code Father's Day Janga La Jangwa Ramos https://t.co/vwadBGnSMZ",Buy airtime across networks even Fuliza zero transaction cost via paybill account phone Coca Cola Will Smith Kabando How Ruto Sabotaged Uhuru Rocatelli Gideon Moi Kanairo Governor The DP Women Who Code Father 's Day Janga La Jangwa Ramos,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Rastaa_babyy,57392,15556,5320,,,"_tribesman, F_M_Networks",,kenya,2021-06-17 10:06:14+00:00
2455,Thu Jun 17 10:06:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",God it’s refreshing to see senior politicians pushed to answer this question – the truth is that they have absolutely no idea – but we’ll all pay for it.,God refreshing see senior politicians pushed answer question truth absolutely idea well pay,"Sentiment(polarity=0.35, subjectivity=0.95)",0.35,0.95,en,0,0,Track7778,120761,1635,1924,,,darrengrimes_,,,2021-06-17 10:06:15+00:00
2456,Thu Jun 17 10:06:19 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Neg trend ante chalu tadipesukuntaru ante praise trend antadu yenti idu 🤦🏽‍♂️

Pebbi gani range future lo clarity vachesthadhi wait chey ra pebbi https://t.co/EMrMn2NvZs",Neg trend ante chalu tadipesukuntaru ante praise trend antadu yenti idu Pebbi gani range future lo clarity vachesthadhi wait chey ra pebbi,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,et,0,0,TheBadass556,2102,36,37,,,AlwaysRCever,,Hyd...,2021-06-17 10:06:19+00:00
2457,Thu Jun 17 10:06:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The first UK-certified soil carbon offsetting scheme is available to farmers who use regenerative agriculture practices, offering them a commercial opportunity worth up to £ 100/ha from sequestering carbon in their soils. https://t.co/TYTKiduqcA #SDGs",The first UK-certified soil carbon offsetting scheme available farmers use regenerative agriculture practices offering commercial opportunity worth /ha sequestering carbon soils,"Sentiment(polarity=0.2375, subjectivity=0.20833333333333334)",0.2375,0.20833333333333334,en,0,0,JCharrison,144823,531,41,,,LongFinance,,"London, UK",2021-06-17 10:06:20+00:00
2458,Thu Jun 17 10:06:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,X31Andy,371,19,53,,,DrSimEvans,,UK,2021-06-17 10:06:21+00:00
2459,Thu Jun 17 10:06:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,scorpiotiger77,370556,1193,5001,,,"SebastianEPayne, afneil",,,2021-06-17 10:06:23+00:00
2460,Thu Jun 17 10:06:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,SickofitSally,49071,1208,2866,,,davidbewart,,"Tasmania, Australia",2021-06-17 10:06:24+00:00
2461,Thu Jun 17 10:06:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,troybison,18214,140,226,,,GBNEWS,,,2021-06-17 10:06:26+00:00
2462,Thu Jun 17 10:06:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOL

Swedish firm Lundin is selling ""carbon neutral"" oil

""The oil will be counted as carbon neutral from exploration, development &amp; so-called scope 1 &amp; 2 emissions, but…emissions caused by the oil's final use, or scope 3 emissions, are not included""

https://t.co/QIgt8a7zoT https://t.co/mRGbQaXgc2",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',"Sentiment(polarity=-0.1, subjectivity=0.7)",-0.1,0.7,en,0,0,WillowImNotDead,3147,33,208,,,DrSimEvans,,,2021-06-17 10:06:28+00:00
2463,Thu Jun 17 10:06:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Macam-macam bentuk selaput dara. Elastisitas, bentuk, ketebalan &amp; ukurannya berbeda-beda.

Selaput dara bisa robek TANPA sexual intercourse, dari naik sepeda, naik kuda, gymnastics, dll. Darah yg keluar pas penetrasi juga ga selalu karena hymen, bs karena vaginal wall. https://t.co/ORAQmdb47e",Macam-macam bentuk selaput dara Elastisitas bentuk ketebalan amp ukurannya berbeda-beda.Selaput dara bisa robek TANPA sexual intercourse dari naik sepeda naik kuda gymnastics dll Darah yg keluar pas penetrasi juga ga selalu karena hymen bs karena vaginal wall,"Sentiment(polarity=0.5, subjectivity=0.8333333333333334)",0.5,0.8333333333333334,in,0,0,resaaa____,151404,1438,968,,,senjatanuklir,,"Malang, East Java, Indonesia",2021-06-17 10:06:34+00:00
2464,Thu Jun 17 10:06:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reminder of why @afneil is a great political interviewer - these are questions that won't go away for the Johnson government https://t.co/Me8Gx25GlO,Reminder great political interviewer questions wo n't go away Johnson government,"Sentiment(polarity=0.4, subjectivity=0.425)",0.4,0.425,en,0,0,smbthomas,37407,1949,1998,,,"SebastianEPayne, afneil",,Socialist Paradise of Wales,2021-06-17 10:06:39+00:00
2465,Thu Jun 17 10:06:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L-style History

リング無しでも抜群のホールド力と最高強度
【LARO Shaft Carbon】

こちらも発売から10年ほどですが、
折りたたみフライト愛用中の方には今尚大人気！
なんとフライトそのまま挿すだけ！
驚きの抜けにくさ…！！
知らない方には今からでも試して欲しい！

https://t.co/dHY9j0sCMK https://t.co/BGWK8WHJrG",L-style HistoryLARO Shaft Carbon10,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ja,0,0,nonn9no,2598,387,502,,,Lstyle_Japan,,池袋,2021-06-17 10:06:40+00:00
2466,Thu Jun 17 10:06:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ee mega baanisalu, RC hit kottagane RC ni leparu. AA Non BB IH raagane RC ni odilesaru. PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru 👌",Ee mega baanisalu RC hit kottagane RC ni leparu AA Non BB IH raagane RC ni odilesaru PK occhadu edo podichesthadu ani malli mass shifting lu ayyi akkada akariki srm kuda levakpyesariki Malli AA ni leputhunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,0,0,RaamAces,8445,30,316,,,Karlmarx_07,,westeros ,2021-06-17 10:06:41+00:00
2467,Thu Jun 17 10:06:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","♻️ What can the youth work sector do to reduce its carbon footprint? 🌎

As we prepare for @COP26, we're conducting research on youth activism, climate literacy, community engagement, young peoples’ priorities and future goals.

Find out how to take part!
https://t.co/kxASoEb8b6",What youth work sector reduce carbon footprint As prepare 're conducting research youth activism climate literacy community engagement young peoples priorities future goals.Find take part,"Sentiment(polarity=0.05, subjectivity=0.2625)",0.05,0.2625,en,0,0,ConnectedComEL,1158,791,708,,,"YouthLinkScot, COP26",,East Lothian,2021-06-17 10:06:47+00:00
2468,Thu Jun 17 10:06:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I urge everyone working in decarbonisation and place to register for the new Carbon Place calculator developed by @DrMalcolmMorgan - it is absolutely amazing. @CREDS_UK @N8Decarbo 
https://t.co/DZIZCACWuM",I urge everyone working decarbonisation place register new Carbon Place calculator developed absolutely amazing,"Sentiment(polarity=0.2787878787878788, subjectivity=0.5515151515151515)",0.2787878787878788,0.5515151515151515,en,0,0,AnnetteB_N8,15069,1443,228,,,DrGregMarsden,,,2021-06-17 10:06:49+00:00
2469,Thu Jun 17 10:06:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,the_cynical1,64474,314,171,,,GBNEWS,,"London, England",2021-06-17 10:06:51+00:00
2470,Thu Jun 17 10:06:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't want meat from Australia. Besides their ghastly animal welfare standards and the low quality of their meat compared to EU and UK meat, there's the inescapable fact that we should be reducing about our carbon footprint. But why are the farmers not protesting???",I n't want meat Australia Besides ghastly animal welfare standards low quality meat compared EU UK meat 's inescapable fact reducing carbon footprint But farmers protesting,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,Marion94862795,75812,776,1105,,,artemis0801,,United Kingdom,2021-06-17 10:06:54+00:00
2471,Thu Jun 17 10:06:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Edhi chudara bavarsa lanaja kodaka madda kuda leda poti puku gadeki😂🤣 @alluarjun yaraa cunny lanaja kodaka neku dengadam radu ani ni pellani veditho dengasthava ame bajar lanaja kodukuviraa nu thu💦💦 @AlluSirish https://t.co/PP2fWd8Ut8,Edhi chudara bavarsa lanaja kodaka madda kuda leda poti puku gadeki yaraa cunny lanaja kodaka neku dengadam radu ani ni pellani veditho dengasthava ame bajar lanaja kodukuviraa nu thu,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,doddaiah_gowda,153123,1481,482,,,"NTRabhimaanii, alluarjun",,"Pavagada, India",2021-06-17 10:06:55+00:00
2472,Thu Jun 17 10:06:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fun fact: the idea of the insividual carbon footprint was massively popularized by the oil giant BP so that people will focus on themselves instead of the actual main causes of carbon emissions, large corporations and oil giants such as BP.",Fun fact idea insividual carbon footprint massively popularized oil giant BP people focus instead actual main causes carbon emissions large corporations oil giants BP,"Sentiment(polarity=0.11349206349206349, subjectivity=0.5103174603174604)",0.11349206349206349,0.5103174603174604,en,0,0,imjustbroke_,51541,274,238,,,this_is_zel,,London,2021-06-17 10:06:58+00:00
2473,Thu Jun 17 10:07:01 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fun fact: the idea of the insividual carbon footprint was massively popularized by the oil giant BP so that people will focus on themselves instead of the actual main causes of carbon emissions, large corporations and oil giants such as BP.",Fun fact idea insividual carbon footprint massively popularized oil giant BP people focus instead actual main causes carbon emissions large corporations oil giants BP,"Sentiment(polarity=0.11349206349206349, subjectivity=0.5103174603174604)",0.11349206349206349,0.5103174603174604,en,0,0,OnlyDunke,133084,355,1078,,,this_is_zel,,,2021-06-17 10:07:01+00:00
2474,Thu Jun 17 10:07:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,Mahaboobkhan_MD,21599,1051,848,,,ursMassDHFM,,Adokati Adagoddu ,2021-06-17 10:07:04+00:00
2475,Thu Jun 17 10:07:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,simonmccallion,2710,36,85,,,GBNEWS,,,2021-06-17 10:07:07+00:00
2476,Thu Jun 17 10:07:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Prabhas 1st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value 🔥💪...
Meeru enni filters/Dlms use chesina Aath Care 🖕 https://t.co/fszjJjJzsJ",st blockbuster release avakundane movie chedham ani approach ayyadu Baahubali ki kuda Prabhas fix ayyake story ready chesaru adhi Cutout Value ... Meeru enni filters/Dlms use chesina Aath Care,"Sentiment(polarity=0.2, subjectivity=0.5)",0.2,0.5,et,0,0,AkhilTh09818181,18720,131,462,,Prabhas,darlingfanavi1,,,2021-06-17 10:07:14+00:00
2477,Thu Jun 17 10:07:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,SarvakSilvia,28949,267,713,,,davidbewart,,,2021-06-17 10:07:18+00:00
