,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
2149,Sat Jun 19 01:00:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waiting for the Israeli asshole of a journalist @BarakRavid to tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians and making the covid19 crises far worse, leading to more Palestinian deaths. This is Israel.",Waiting Israeli asshole journalist tell world Israel SOLD EXPIRED vaccines Palestinians could disastrous Palestinians making covid19 crises far worse leading Palestinian deaths This Israel,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.7999999999999999)",-0.3333333333333333,0.7999999999999999,en,0,0,Axolotl_pragmat,22489,135,507,,,"itranslate123, BarakRavid",,"Athens, greece",2021-06-19 01:00:25+00:00
2150,Sat Jun 19 01:00:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",Any politician promoting lockdowns mask mandates amp vaccines solution covid19 full support UN Agenda coming one world government New World Order,"Sentiment(polarity=0.24318181818181817, subjectivity=0.5022727272727273)",0.24318181818181817,0.5022727272727273,en,0,0,Vintagedrummer7,85590,4390,4993,,,Artemis2030,,Outer Mongolia/ In Your Head,2021-06-19 01:00:40+00:00
2151,Sat Jun 19 01:00:53 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,willfalk,25058,4879,3841,,COVID19,BogochIsaac,,"East Garafraxa, Ontario",2021-06-19 01:00:53+00:00
2152,Sat Jun 19 01:01:02 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I wasn't born yesterday, so going to illuminate a couple of @pfizer's claims:
1) Pfizer got US EUA on Dec 11, 2020. In late Jan '21, they agreed to provide just 2% of the doses of their deals with other buyers to COVAX (that reps the majority of the world's pop, esp the poor).",I n't born yesterday going illuminate couple 's claims:1 Pfizer got US EUA Dec In late Jan '21 agreed provide doses deals buyers COVAX reps majority world 's pop esp poor,"Sentiment(polarity=-0.35, subjectivity=0.6)",-0.35,0.6,en,0,0,BobCann64618513,26216,175,2670,,,"kateelder, pfizer",,"Columbus, OH",2021-06-19 01:01:02+00:00
2153,Sat Jun 19 01:01:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Waiting for the Israeli asshole of a journalist @BarakRavid to tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians and making the covid19 crises far worse, leading to more Palestinian deaths. This is Israel.",Waiting Israeli asshole journalist tell world Israel SOLD EXPIRED vaccines Palestinians could disastrous Palestinians making covid19 crises far worse leading Palestinian deaths This Israel,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.7999999999999999)",-0.3333333333333333,0.7999999999999999,en,0,0,SuzanneCambar,3947,188,481,,,"itranslate123, BarakRavid",,"Irlande, Paris, Beyrouth ",2021-06-19 01:01:07+00:00
2154,Sat Jun 19 01:01:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",Israel helping save Palestinian lives.While Palestinian Authority full responsibility Palestinian healthcare West Bank Gaza Oslo II Accords Israel sending million vaccine doses help fight,"Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,en,0,0,Democracy20208,14750,324,99,,,AIPAC,,,2021-06-19 01:01:11+00:00
2155,Sat Jun 19 01:01:36 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,mlewis73,31987,101,327,,COVID19,BogochIsaac,,"Milton, Ontario",2021-06-19 01:01:36+00:00
2156,Sat Jun 19 01:01:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",As June th T amp T administered doses WHO-approved vaccine The country approximately available stock remaining.In Tobago number lower June th Sinopharm doses arriving Monday,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,0,MightBeMayaa,25990,493,283,,COVID19,KalainH,,Trinidad & Tobago,2021-06-19 01:01:39+00:00
2157,Sat Jun 19 01:01:44 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",You get vaccine vaccines including flu shingles visit You longer need wait days vaccines Side effects vaccines given alone together More vaccine timing,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,Notoriousb22,103907,682,4502,,COVID19,CDCgov,,"Tempe, AZ",2021-06-19 01:01:44+00:00
2158,Sat Jun 19 01:02:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,JRMolly1,58524,412,552,,COVID19,BogochIsaac,,,2021-06-19 01:02:04+00:00
2159,Sat Jun 19 01:02:05 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,mllekaryn,838,76,390,,COVID19,BogochIsaac,,"Ottawa, Ontario",2021-06-19 01:02:05+00:00
2160,Sat Jun 19 01:02:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","6) Outside of #COVID19 vaccines, if I had a dime for every example of Pfizer's unsavory conduct when we've tried to access 'their' medical tools for the types of populations MSF serves - people in crisis, the poor, marginalized - I'd have a bursting purse....",Outside vaccines I dime every example Pfizer 's unsavory conduct 've tried access 'their medical tools types populations MSF serves people crisis poor marginalized I 'd bursting purse ....,"Sentiment(polarity=-0.13333333333333333, subjectivity=0.21666666666666667)",-0.13333333333333333,0.21666666666666667,en,0,0,BobCann64618513,26221,175,2671,,COVID19,kateelder,,"Columbus, OH",2021-06-19 01:02:10+00:00
2161,Sat Jun 19 01:02:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","14) But but but, don’t we have good vaccines? Yes, but vaccination rates are not uniformly high everywhere in the Us. The conservative South has serious issues with low vaccination rates. Very low… see thread 🧵",But dont good vaccines Yes vaccination rates uniformly high everywhere Us The conservative South serious issues low vaccination rates Very low see thread,"Sentiment(polarity=0.10533333333333332, subjectivity=0.4993333333333333)",0.10533333333333332,0.4993333333333333,en,0,0,KClark21918878,475,5,9,,,DrEricDing,,,2021-06-19 01:02:22+00:00
2162,Sat Jun 19 01:02:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,daveRGwin,2670,206,555,,COVID19,BogochIsaac,,,2021-06-19 01:02:26+00:00
2163,Sat Jun 19 01:02:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",Yet another amazingly qualified courageous doctor Roger Hodkinson speaks crazy government policy responses COVID I condensed minutes The Hirewire Twitter size edits starting overview interventions vaccines,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.700743415417188e-17,0.6333333333333334,en,0,0,PoppyFi67855278,11271,879,1519,,,RealJoelSmalley,,,2021-06-19 01:02:31+00:00
2164,Sat Jun 19 01:02:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","African health journalists, fashion designers, filmmakers &amp; singers will have another chance to win lucrative Merck Foundation 2021 awards for reporting on fertility, creating impactful face mask designs &amp; producing songs that empower women during COVID19

https://t.co/8WsYqO9oWy https://t.co/wgnFvy7IR8",African health journalists fashion designers filmmakers amp singers another chance win lucrative Merck Foundation awards reporting fertility creating impactful face mask designs amp producing songs empower women COVID19,"Sentiment(polarity=0.4, subjectivity=0.2)",0.4,0.2,en,0,0,DestaHagos16,18536,2886,3189,,,Rashakelej,,,2021-06-19 01:02:47+00:00
2165,Sat Jun 19 01:02:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",Africa `` midst full-blown third wave '' coronavirus head warnedCases risen across continent deaths also risen last week reports,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,0,mansura_afroz,25789,556,307,,,"TelGlobalHealth, WHOAFRO",,"Hyderabad, India",2021-06-19 01:02:52+00:00
2166,Sat Jun 19 01:02:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",Dr Moeti head WHO Africa one best public health experts leaders I know Hers desperate request vaccines Africa We plead Germany UK lift patent restrictions urgently transfer technology enable production Africa,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333333333333333,0.45555555555555555,en,0,0,kateamarshall,24662,1616,4704,,,globalhlthtwit,,#nswfloods #fires #covid-19,2021-06-19 01:02:56+00:00
2167,Sat Jun 19 01:03:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",We dying Ugandans need world stand We need oxygen PPEs vaccines money pay over-stretched health workers.World need Oxygen failure kills Covid patients Mulago via,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,0.3,en,0,0,missjoannee1,4327,635,636,,COVID19,Winnie_Byanyima,,"London, England",2021-06-19 01:03:04+00:00
2168,Sat Jun 19 01:03:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,TorontoIDDoc,15641,9825,2116,,COVID19,BogochIsaac,,"Toronto, Ontario",2021-06-19 01:03:15+00:00
2169,Sat Jun 19 01:03:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,paulinalavarado,13452,708,4130,,COVID19,BogochIsaac,,Puerto de ilusion..🌵🏝,2021-06-19 01:03:26+00:00
2170,Sat Jun 19 01:03:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wealthy countries are hoarding lifesaving #COVID19 vaccines–lower-income countries in Africa deserve equal access! @gouvernementFR @German_Gov @Quirinale @UKParliament @EU_Commission @ausgov support the #TRIPSwaiver so generic companies can start producing more vaccines! #G7UK https://t.co/2GbGqoMNbZ,Wealthy countries hoarding lifesaving vaccineslower-income countries Africa deserve equal access support generic companies start producing vaccines,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4166666666666667)",0.16666666666666666,0.4166666666666667,en,0,0,Stratfordinter3,828,21,200,,COVID19,PrinceRajpipla,,"London, England",2021-06-19 01:03:27+00:00
2171,Sat Jun 19 01:03:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yes - China - the country that originated #CoVID19 though how is not clear yet - is now conning the poorest most vulnerable and desperate  countries with its second rate vaccines that barely pass @WHO standards + little transparency on efficacy data,Yes China country originated though clear yet conning poorest vulnerable desperate countries second rate vaccines barely pass standards little transparency efficacy data,"Sentiment(polarity=-0.18958333333333333, subjectivity=0.4138888888888889)",-0.18958333333333333,0.4138888888888889,en,0,0,tesfakal,35879,345,475,,CoVID19,mukeshkapila,,,2021-06-19 01:03:42+00:00
2172,Sat Jun 19 01:03:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",Transplant recipients hope way Thanks bringing attention,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,0,Nixanadoo,136722,2036,1445,,"Covid_19, COVID19","GrandpaSnarky, KarlieInCali",,Raccoon City Hive,2021-06-19 01:03:45+00:00
2173,Sat Jun 19 01:04:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,ms_christinak,26447,207,219,,COVID19,BogochIsaac,,she from the 🇨🇦,2021-06-19 01:04:15+00:00
2174,Sat Jun 19 01:04:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Just 10 countries have received 75% of the world’s #COVID19 vaccine doses.

But the entire continent of Africa, currently experiencing a deadly third wave, has received &lt; 2% of the world's available vaccine doses so far.

Vaccine apartheid is a grave injustice.",Just countries received worlds vaccine doses.But entire continent Africa currently experiencing deadly third wave received lt world 's available vaccine doses far.Vaccine apartheid grave injustice,"Sentiment(polarity=0.1, subjectivity=0.35624999999999996)",0.1,0.35624999999999996,en,0,0,smckendrylisi,10186,63,118,,COVID19,AmitAryaMD,,,2021-06-19 01:04:30+00:00
2175,Sat Jun 19 01:04:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our people are dying.  Hospitals, mortuaries are full. Families, communities failing to cope, nursing and burying daily.
Where are our global leaders! Rise and lead us! We need one global plan to scale up #COVID19 vaccine production &amp; roll our in all regions. #PeoplesVaccine",Our people dying Hospitals mortuaries full Families communities failing cope nursing burying daily.Where global leaders Rise lead us We need one global plan scale vaccine production amp roll regions,"Sentiment(polarity=0.11666666666666665, subjectivity=0.18333333333333335)",0.11666666666666665,0.18333333333333335,en,0,0,_pedroclaudia,24485,1152,370,,,Winnie_Byanyima,,,2021-06-19 01:04:45+00:00
2176,Sat Jun 19 01:05:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","With today’s impressive Novavax results, we have another #COVID19 vaccine!

We’re SO lucky to have so many safe and efficacious vaccines in such a short period of time. We mustn’t forget that.

Now we must do everything possible to  ensure everyone around the 🌍 has access to one",With todays impressive Novavax results another vaccine Were SO lucky many safe efficacious vaccines short period time We mustnt forget that.Now must everything possible ensure everyone around access one,"Sentiment(polarity=0.38888888888888884, subjectivity=0.6888888888888888)",0.38888888888888884,0.6888888888888888,en,0,0,BobCann64618513,26227,175,2671,,COVID19,Craig_A_Spencer,,"Columbus, OH",2021-06-19 01:05:03+00:00
2177,Sat Jun 19 01:05:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",Africa `` midst full-blown third wave '' coronavirus head warnedCases risen across continent deaths also risen last week reports,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,0,JohanneBAKER6,35372,1449,5000,,,"TelGlobalHealth, WHOAFRO",,"Rothesay, Isle of Bute",2021-06-19 01:05:06+00:00
2178,Sat Jun 19 01:05:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,cdavidnaylor,2025,6734,216,,COVID19,BogochIsaac,,,2021-06-19 01:05:13+00:00
2179,Sat Jun 19 01:05:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A new @EurobarometerEU survey shows 79% of Europeans intend to get vaccinated against #COVID19 this year. But people aged under 45 are more hesitant.

70% also believe the EU plays a key role in ensuring access to vaccines in their country. 🇪🇺

More info 👇 #StrongerTogether",A new survey shows Europeans intend get vaccinated year But people aged hesitant.70 also believe EU plays key role ensuring access vaccines country More info,"Sentiment(polarity=0.1340909090909091, subjectivity=0.5886363636363636)",0.1340909090909091,0.5886363636363636,en,0,0,luisbeltran_tax,67818,1145,4984,,COVID19,"EU_Commission, EurobarometerEU",,Maracaibo/Santa Barbara/Zulia,2021-06-19 01:05:32+00:00
2180,Sat Jun 19 01:05:48 +0000 2021,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,MuskyCanadian,16587,90,1020,,COVID19,BogochIsaac,,,2021-06-19 01:05:48+00:00
2181,Sat Jun 19 01:05:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",BIG NEWS Up may killed COVID vaccine I bet lower bound number killed `` safe effective '' vaccines Why n't anyone CDC FDA warning American public danger meantime,"Sentiment(polarity=0.09999999999999999, subjectivity=0.2095238095238095)",0.09999999999999999,0.2095238095238095,en,0,0,suhmurapa,43,7,35,,,stkirsch,,"Kuopio, Suomi",2021-06-19 01:05:55+00:00
2182,Sat Jun 19 01:06:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@GovRonDeSantis https://t.co/659Izfy83i LOL ….YOU WONT LET CRUISELINES INSIST ON VACCINES YET LAST YEAR YOU REFUSED TO DOCK A SHIP WITH SICK COVID19 PASSENGERS………,LOL .YOU WONT LET CRUISELINES INSIST ON VACCINES YET LAST YEAR YOU REFUSED TO DOCK A SHIP WITH SICK COVID19 PASSENGERS,"Sentiment(polarity=0.02857142857142858, subjectivity=0.5412698412698412)",0.02857142857142858,0.5412698412698412,en,0,0,HollyPaine3,2,5,65,False,,"ladyleahy, GovRonDeSantis",,"Daytona Beach, FL",2021-06-19 01:06:07+00:00
2183,Sat Jun 19 01:06:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",Im pleased welcome bus Atlanta today Remember easy ways find vaccine near Search Text ZIP code Call -800-232-0233,"Sentiment(polarity=0.45833333333333337, subjectivity=0.7833333333333333)",0.45833333333333337,0.7833333333333333,en,0,0,RBugg9,10249,44,249,,"WeCanDoThis, COVID19",CDCDirector,,,2021-06-19 01:06:38+00:00
2184,Sat Jun 19 01:06:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,MahmoudShoblaq,7895,491,709,,COVID19,BogochIsaac,,"Toronto, Ontario, Canada",2021-06-19 01:06:44+00:00
2185,Sat Jun 19 01:07:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",vaccines administered far today Ontario nd doses.These huge vaccine days The pace vaccination per capita fastest world Way go Ontario.Kenojuak Ashevak 's Iqalutsiavak Beautiful Fish,"Sentiment(polarity=0.45, subjectivity=0.9666666666666667)",0.45,0.9666666666666667,en,0,0,LPurandare,4589,221,1409,,COVID19,BogochIsaac,,"Brampton, Ontario",2021-06-19 01:07:26+00:00
2186,Sat Jun 19 01:07:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Over 350 #Indonesian doctors &amp; healthcare workers have contracted COVID-19 despite being vaccinated with #China's Sinovac vaccines and dozens have been hospitalized, officials said, as concerns rise about the efficacy of #Chinese vaccines
https://t.co/VVva3S4SAe https://t.co/uo70C05gml",Over doctors amp healthcare workers contracted COVID-19 despite vaccinated 's Sinovac vaccines dozens hospitalized officials said concerns rise efficacy vaccines,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,yangsonv,43641,129,249,,"Indonesian, China",IndoPac_Info,,"Canton, NY",2021-06-19 01:07:38+00:00
2187,Sat Jun 19 01:07:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","That's great. But there are now *zero* appointments available within a 6 hour driving radius of Winnipeg for anyone who can only get Pfizer for shot 2. 

Save Pfizer for our kids. They don't have a choice between vaccines.

@KindrachukJason @SouradetS #mbpoli",That 's great But zero appointments available within hour driving radius Winnipeg anyone get Pfizer shot Save Pfizer kids They n't choice vaccines,"Sentiment(polarity=0.6000000000000001, subjectivity=0.575)",0.6000000000000001,0.575,en,0,0,2020willbelit,81536,537,1501,,,JillianHortonMD,,"Winnipeg, Manitoba",2021-06-19 01:07:41+00:00
